
 	activityId	subjectId	timeBodyAccMagnitudeMean	timeBodyAccMagnitudeStdDev	timeGravityAccMagnitudeMean	timeGravityAccMagnitudeStdDev	timeBodyAccJerkMagnitudeMean	timeBodyAccJerkMagnitudeStdDev	timeBodyGyroMagnitudeMean	timeBodyGyroMagnitudeStdDev	timeBodyGyroJerkMagnitudeMean	timeBodyGyroJerkMagnitudeStdDev	freqBodyAccMagnitudeMean	freqBodyAccMagnitudeStdDev	freqBodyAccJerkMagnitudeMean	freqBodyAccJerkMagnitudeStdDev	freqBodyGyroMagnitudeMean	freqBodyGyroMagnitudeStdDev	freqBodyGyroJerkMagnitudeMean	freqBodyGyroJerkMagnitudeStdDev	activityType
88	1	27	-2.832158e-01	-0.4295807100	-2.832158e-01	-0.4295807100	-0.3539293000	-0.2918442700	-0.3372035900	-0.476988490	-0.683251840	-0.716091460	-0.3322121800	-0.58138961	-0.2936630500	-0.2941280600	-0.5915727800	-0.4937015600	-0.7342180700	-0.712972630	WALKING
89	1	27	-1.850594e-01	-0.3326896600	-1.850594e-01	-0.3326896600	-0.1516691800	-0.1676013300	-0.4110730600	-0.535869100	-0.585549660	-0.654416950	-0.2774605500	-0.46934347	-0.2335932900	-0.0957141250	-0.5715469900	-0.5904827800	-0.6520385900	-0.681926650	WALKING
90	1	6	-6.302592e-02	-0.2066148500	-6.302592e-02	-0.2066148500	0.0132236810	0.1220388200	-0.1849962600	-0.240012760	-0.091249397	-0.039383178	-0.0358291110	-0.44595873	0.2101189000	-0.0029026521	-0.1059637500	-0.5032413900	0.0016136696	-0.162409180	WALKING
91	1	5	-1.124587e-01	-0.3936922900	-1.124587e-01	-0.3936922900	-0.2584068000	-0.3836876700	-0.4057437000	-0.542572070	-0.446409920	-0.488081970	-0.3136053900	-0.53809360	-0.3252423000	-0.4713417200	-0.4886374300	-0.6714656800	-0.5006593900	-0.505518270	WALKING
92	1	22	3.182915e-02	-0.1920871200	3.182915e-02	-0.1920871200	-0.0710215540	-0.0412145740	-0.1827823500	-0.395028290	-0.453864400	-0.446792920	-0.0690447450	-0.39648309	-0.0878612090	0.0118156470	-0.4563351700	-0.4567312800	-0.5129694600	-0.406597100	WALKING
93	1	26	-1.768567e-01	-0.4622888200	-1.768567e-01	-0.4622888200	-0.2368136000	-0.2692050000	-0.3431966600	-0.488730000	-0.504308880	-0.621223950	-0.4071355500	-0.57910196	-0.2591377500	-0.2863641400	-0.5208672400	-0.5542714700	-0.6145358700	-0.657244280	WALKING
94	1	30	-2.381517e-01	-0.3447526800	-2.381517e-01	-0.3447526800	-0.4154315200	-0.4221213100	-0.0402250090	-0.415416860	-0.539382620	-0.607210260	-0.3487603300	-0.44385499	-0.4500878100	-0.3914754600	-0.4738099800	-0.4755906500	-0.5918025500	-0.656377400	WALKING
95	1	1	-1.379661e-01	-0.2335720800	-1.379661e-01	-0.2335720800	-0.1095195100	-0.0455633120	-0.2360002800	-0.226454610	-0.312918870	-0.345502140	-0.1707656700	-0.39036034	-0.0140401860	-0.0921255430	-0.1946899600	-0.3887011200	-0.3274004400	-0.417682680	WALKING
96	1	1	-1.567716e-01	-0.2406709600	-1.567716e-01	-0.2406709600	-0.1292176900	-0.0465232430	-0.2449531200	-0.285755460	-0.323980130	-0.351416770	-0.1748196400	-0.39838608	-0.0504017910	-0.0339614220	-0.2964128300	-0.4027968900	-0.3297486700	-0.426671200	WALKING
97	1	30	-2.251105e-01	-0.4249509200	-2.251105e-01	-0.4249509200	-0.3901971500	-0.4089538000	-0.1538324600	-0.334842810	-0.528915280	-0.565185580	-0.4239559500	-0.51438606	-0.4285513700	-0.3879104600	-0.4369992600	-0.3808397600	-0.5774031600	-0.579672360	WALKING
98	1	30	-1.866520e-01	-0.3944190500	-1.866520e-01	-0.3944190500	-0.3829236000	-0.4275427200	-0.1240238400	-0.334101840	-0.514573790	-0.545659900	-0.3813654200	-0.49558943	-0.3881339700	-0.4858042400	-0.3626196600	-0.4291255300	-0.5373029000	-0.589382480	WALKING
99	1	14	-1.674839e-01	-0.4731144600	-1.674839e-01	-0.4731144600	-0.4012362400	-0.4735561700	-0.1638662300	-0.237883610	-0.548413160	-0.666027810	-0.4729524800	-0.55448334	-0.4646763800	-0.4880599700	-0.3784789800	-0.2769320800	-0.6507339700	-0.707045200	WALKING
100	1	1	-1.234743e-01	-0.2085460100	-1.234743e-01	-0.2085460100	-0.0981570480	0.0610187550	-0.1957653500	-0.135689450	-0.274749450	-0.259366120	-0.0844918870	-0.41140777	0.0800790370	0.0307106220	-0.1145005500	-0.3046635700	-0.2380757100	-0.342256750	WALKING
101	1	22	1.024968e-01	-0.0708635780	1.024968e-01	-0.0708635780	0.0716806500	0.2417195400	-0.2754605200	-0.421942850	-0.480523610	-0.527464000	0.0501395750	-0.29128727	0.1660558500	0.3254034100	-0.5015137300	-0.4674927100	-0.5876653400	-0.488862840	WALKING
102	1	5	-1.243285e-01	-0.3665433500	-1.243285e-01	-0.3665433500	-0.2554158200	-0.3037144200	-0.4030962300	-0.583914200	-0.444758580	-0.528694860	-0.2703666000	-0.52644951	-0.2691199700	-0.3552118400	-0.5547844700	-0.6815934800	-0.5794364200	-0.500252920	WALKING
103	1	22	4.771846e-02	-0.1098350700	4.771846e-02	-0.1098350700	0.0959588220	0.2171580700	-0.2744923500	-0.469013500	-0.471491430	-0.518757410	0.0546193430	-0.35698460	0.1614786800	0.2810405500	-0.5049952200	-0.5352682800	-0.5781600300	-0.481523680	WALKING
104	1	3	-2.548929e-01	-0.3724151400	-2.548929e-01	-0.3724151400	-0.3113096700	-0.1450508600	-0.4664052400	-0.511507100	-0.529426450	-0.451374680	-0.3316794200	-0.49381566	-0.1800814600	-0.1081253300	-0.5207219300	-0.5899833500	-0.4917760300	-0.439202330	WALKING
105	1	3	-2.406148e-01	-0.3548363200	-2.406148e-01	-0.3548363200	-0.2486951500	-0.1567759600	-0.4258020200	-0.572977870	-0.539987860	-0.556908390	-0.2791581000	-0.50160399	-0.1821642900	-0.1290144700	-0.5857952000	-0.6376927800	-0.5929802100	-0.543325150	WALKING
106	1	23	-3.170746e-02	-0.1824026900	-3.170746e-02	-0.1824026900	0.0601178760	0.0065034656	0.0413556460	0.266536450	0.090608539	0.342532450	-0.0329123580	-0.40809293	0.0471285690	-0.0544846090	0.2662134000	0.0444169540	0.2579762600	0.355879920	WALKING
107	1	2	-2.912863e-01	-0.4490530400	-2.912863e-01	-0.4490530400	-0.3177442900	-0.1761358600	-0.4818177300	-0.574112330	-0.644915060	-0.681088410	-0.3312119300	-0.61447491	-0.1975278100	-0.1535822800	-0.5662873800	-0.6551960400	-0.6803956700	-0.704277240	WALKING
108	1	2	-3.439384e-01	-0.5199978600	-3.439384e-01	-0.5199978600	-0.3997702400	-0.4160981000	-0.5133910500	-0.584864640	-0.660860410	-0.698193880	-0.4752703400	-0.62108306	-0.3996781800	-0.4373337200	-0.5954033100	-0.6494721100	-0.6831473700	-0.740910690	WALKING
109	1	26	-5.560516e-02	-0.3053722600	-5.560516e-02	-0.3053722600	-0.1784360100	-0.2333063300	-0.3191180800	-0.481307600	-0.455943210	-0.486905230	-0.2453170700	-0.44944117	-0.2255414600	-0.2485075500	-0.4798169700	-0.5735321800	-0.4771272100	-0.535839230	WALKING
110	1	26	-8.220569e-02	-0.3773945600	-8.220569e-02	-0.3773945600	-0.2220986900	-0.2472561700	-0.3138636700	-0.436188080	-0.464647600	-0.542062100	-0.3209085600	-0.50812756	-0.2261718500	-0.2802286800	-0.4456345600	-0.5277311300	-0.5275996200	-0.595055250	WALKING
111	1	19	2.372469e-01	-0.1426667600	2.372469e-01	-0.1426667600	0.2243318900	-0.0389578260	0.2960957500	0.010179214	0.038456114	-0.255377890	0.0610213180	-0.41775794	0.0933020820	-0.2263473400	0.0033435420	-0.1606684800	-0.2126193500	-0.362285340	WALKING
112	1	19	2.420282e-01	-0.0414393490	2.420282e-01	-0.0414393490	0.2025954200	-0.0688698800	0.2816508600	0.004324829	-0.011370816	-0.229617380	0.1108339800	-0.28872935	0.0577785380	-0.2579840000	-0.0957760540	-0.0994060810	-0.1710486600	-0.370959490	WALKING
113	1	19	1.768840e-01	0.0006957449	1.768840e-01	0.0006957449	0.1499161700	-0.0824745440	0.2324483200	0.066294147	-0.027196988	-0.186478540	0.0407243430	-0.17820974	-0.0244575060	-0.1690830700	-0.0279123270	-0.0519150580	-0.1929615800	-0.233425560	WALKING
114	1	26	-5.836486e-02	-0.3153278300	-5.836486e-02	-0.3153278300	-0.2303181900	-0.2749154600	-0.3513505300	-0.497402120	-0.533971720	-0.589411520	-0.3059917300	-0.42672564	-0.2159142800	-0.3630350700	-0.5151102700	-0.5716160300	-0.5846423700	-0.625009340	WALKING
115	1	3	-2.074346e-01	-0.2233196000	-2.074346e-01	-0.2233196000	-0.2225329200	0.0283017080	-0.4486653500	-0.482054510	-0.503710380	-0.436289960	-0.2317627600	-0.33907350	-0.0219101940	0.0818000810	-0.4830073800	-0.5721056500	-0.5115688800	-0.387404550	WALKING
116	1	3	-2.304091e-01	-0.2453786500	-2.304091e-01	-0.2453786500	-0.2358730800	0.0316324180	-0.4370120400	-0.468047120	-0.497105470	-0.413057270	-0.1966269200	-0.39139104	0.0107852280	0.0520806210	-0.4507018700	-0.5757262800	-0.4783024500	-0.375734070	WALKING
117	1	30	-2.523904e-01	-0.4482827500	-2.523904e-01	-0.4482827500	-0.4344159700	-0.4235499900	-0.1183948600	-0.305117320	-0.553836820	-0.630007010	-0.4376280900	-0.53962278	-0.4337498900	-0.4140810300	-0.4563430500	-0.3280280300	-0.6496179300	-0.630362850	WALKING
118	1	7	-4.541141e-02	-0.1506878700	-4.541141e-02	-0.1506878700	-0.1086418400	0.0162904540	-0.1934667200	-0.007872462	-0.169160730	0.087437962	-0.0830457640	-0.32271626	-0.0257421090	0.0602477020	-0.0003746801	-0.1881796100	0.0153435950	0.100974240	WALKING
119	1	11	-2.945801e-01	-0.4698734500	-2.945801e-01	-0.4698734500	-0.4303723600	-0.4094498000	-0.3596552100	-0.488678280	-0.656621000	-0.747191430	-0.4277964800	-0.57700339	-0.4085508700	-0.4139197000	-0.5903920900	-0.5105734200	-0.7513198500	-0.758987160	WALKING
120	1	11	-2.569035e-01	-0.4965529800	-2.569035e-01	-0.4965529800	-0.3873983500	-0.3536417800	-0.4182839600	-0.559808730	-0.624116700	-0.729940130	-0.4476670300	-0.60418366	-0.3195860500	-0.4037164700	-0.5462717300	-0.6481348500	-0.7371278000	-0.739137260	WALKING
121	1	14	-6.509226e-02	-0.2378471000	-6.509226e-02	-0.2378471000	-0.2844374900	-0.3049474100	-0.1144606300	-0.148330660	-0.479393320	-0.590830680	-0.2259764200	-0.36276227	-0.2805532200	-0.3405455500	-0.2249771900	-0.2417348600	-0.5621401000	-0.661312030	WALKING
122	1	11	-2.437687e-01	-0.4472988100	-2.437687e-01	-0.4472988100	-0.3526099800	-0.3573677800	-0.4597557200	-0.547124830	-0.609476520	-0.750381490	-0.4148286800	-0.55189202	-0.3495377800	-0.3715864500	-0.5617226600	-0.6152562500	-0.7445731000	-0.775050320	WALKING
123	1	5	-9.683369e-02	-0.3637367300	-9.683369e-02	-0.3637367300	-0.1739632800	-0.2607225400	-0.3273265600	-0.473576540	-0.332116270	-0.425578130	-0.2539761700	-0.53416469	-0.2170654100	-0.3255048800	-0.4671553900	-0.5706549700	-0.4975558400	-0.380459570	WALKING
124	1	5	8.889289e-02	-0.1689175600	8.889289e-02	-0.1689175600	-0.1230587500	-0.1213598900	-0.2038067500	-0.328181010	-0.389800590	-0.453869140	-0.0358400370	-0.38404247	-0.0076827885	-0.2985716300	-0.3389973900	-0.4376469700	-0.5129102400	-0.420997310	WALKING
125	1	3	-4.851225e-01	-0.4830533000	-4.851225e-01	-0.4830533000	-0.5933735300	-0.4317542400	-0.5357303900	-0.576432290	-0.741335730	-0.701805170	-0.4594148200	-0.57648469	-0.4886803800	-0.3693248800	-0.6470138600	-0.6023174300	-0.7551476200	-0.662565610	WALKING
126	1	3	-3.308435e-01	-0.4479968500	-3.308435e-01	-0.4479968500	-0.3905076000	-0.3402425900	-0.5467892400	-0.640003100	-0.629472830	-0.661627120	-0.3896244200	-0.56932996	-0.3971784700	-0.2774151200	-0.6519470700	-0.6938809500	-0.7104392600	-0.628525370	WALKING
127	1	19	1.641688e-01	-0.0116068530	1.641688e-01	-0.0116068530	0.1622006700	0.0304706900	0.1541235700	0.041911113	-0.016708203	-0.109679860	0.1214641500	-0.24935133	0.0635113690	-0.0206812230	0.0221469840	-0.1253690200	-0.1133830300	-0.168128690	WALKING
128	1	19	2.067422e-01	-0.0243050120	2.067422e-01	-0.0243050120	0.1447924200	-0.0152395200	0.1580398000	-0.038157722	-0.067606357	-0.161293070	0.0921369590	-0.24833040	0.0007432412	-0.0432649070	-0.0723874960	-0.1807382800	-0.1656394500	-0.214224720	WALKING
129	1	30	-2.414714e-01	-0.4080107100	-2.414714e-01	-0.4080107100	-0.4169586500	-0.4164733700	-0.0824399450	-0.352537510	-0.546291250	-0.613815960	-0.4282162700	-0.48833151	-0.4317128000	-0.4004888800	-0.4713745100	-0.3860063400	-0.6302444800	-0.619275670	WALKING
130	1	3	-2.459831e-01	-0.3083846600	-2.459831e-01	-0.3083846600	-0.3058133800	-0.0893163990	-0.3750789700	-0.467975140	-0.554260110	-0.504070640	-0.2161056200	-0.47314554	-0.0774676590	-0.1042438100	-0.4802265600	-0.5517648300	-0.5451981900	-0.488073410	WALKING
131	1	30	-2.615740e-01	-0.4578317700	-2.615740e-01	-0.4578317700	-0.4329582000	-0.4285710100	-0.1381558800	-0.303807380	-0.555709320	-0.616037140	-0.4213983700	-0.56323275	-0.4163125600	-0.4459048600	-0.4477140500	-0.3308476100	-0.6237087600	-0.632904730	WALKING
132	1	3	-3.543433e-01	-0.4232513800	-3.543433e-01	-0.4232513800	-0.3494885300	-0.2340576000	-0.4333260600	-0.492987970	-0.517506560	-0.465636490	-0.3681622900	-0.54613436	-0.3100907500	-0.1489103900	-0.5187301100	-0.5622998800	-0.5348563600	-0.417626290	WALKING
133	1	8	-4.428692e-03	-0.2275498300	-4.428692e-03	-0.2275498300	-0.1241282700	-0.2346030600	-0.0680890180	-0.209813220	-0.340277960	-0.579187480	-0.1885061100	-0.37030035	-0.1865864600	-0.3060199900	-0.2742305000	-0.3010083800	-0.5341483100	-0.680324040	WALKING
134	1	1	-1.779064e-01	-0.2709704700	-1.779064e-01	-0.2709704700	-0.1898742200	-0.0758472010	-0.2822471500	-0.195719200	-0.340449470	-0.331648440	-0.1638315800	-0.45248433	-0.0677476360	-0.0927112980	-0.1940888200	-0.3382473800	-0.3285244000	-0.381266440	WALKING
135	1	14	-2.072744e-01	-0.4795776600	-2.072744e-01	-0.4795776600	-0.4301887600	-0.5425752800	-0.2137919300	-0.241318350	-0.524177810	-0.657058560	-0.4770501100	-0.56088628	-0.5240616100	-0.5680213900	-0.3241327700	-0.3148314800	-0.6503637200	-0.690604600	WALKING
136	1	14	-1.997868e-01	-0.3918329800	-1.997868e-01	-0.3918329800	-0.4169241400	-0.4906636700	-0.1816266600	-0.280318050	-0.541428700	-0.659237800	-0.3906124200	-0.48636832	-0.4628524000	-0.5249402000	-0.4007679700	-0.3242611100	-0.6532742600	-0.691596570	WALKING
137	1	6	-9.228703e-02	-0.1887392700	-9.228703e-02	-0.1887392700	-0.0744060260	-0.0278707800	-0.1238467300	-0.331726950	-0.159276110	-0.270484840	-0.1462635100	-0.33958448	0.0040844514	-0.0738947220	-0.2735111400	-0.4996951600	-0.2983268800	-0.286050010	WALKING
138	1	14	-1.763027e-01	-0.4378958300	-1.763027e-01	-0.4378958300	-0.3957032200	-0.4479874500	-0.1737349000	-0.244765260	-0.544649260	-0.617257350	-0.4204923800	-0.53484615	-0.4448701900	-0.4543976100	-0.3221396900	-0.3212993000	-0.5941650500	-0.676379130	WALKING
139	1	14	-2.140696e-01	-0.4152719400	-2.140696e-01	-0.4152719400	-0.4152097400	-0.4782150800	-0.1822183800	-0.228655150	-0.546516250	-0.654393870	-0.4427956800	-0.49055552	-0.5051098100	-0.4454004900	-0.3575551800	-0.2758912800	-0.6500225900	-0.684780640	WALKING
140	1	19	8.484936e-02	-0.0136284130	8.484936e-02	-0.0136284130	0.1089636200	0.2025034900	0.0229699790	-0.082627259	-0.251933390	-0.272694660	0.1286129500	-0.25727110	0.2131182300	0.1815312900	-0.1789977500	-0.1741071900	-0.2696305100	-0.328545540	WALKING
141	1	30	-2.560295e-01	-0.4396732700	-2.560295e-01	-0.4396732700	-0.3765948700	-0.4028255600	-0.1424931400	-0.316133770	-0.516900800	-0.574366380	-0.4333028100	-0.52987269	-0.4293878500	-0.3727777300	-0.3980229300	-0.3777631200	-0.5869686800	-0.587821460	WALKING
142	1	30	-2.412586e-01	-0.3904539000	-2.412586e-01	-0.3904539000	-0.4082500600	-0.3640381000	-0.0328894780	-0.236374120	-0.504027820	-0.539083240	-0.3826963700	-0.48917266	-0.3674428800	-0.3581660700	-0.3410077200	-0.2969508300	-0.5572434700	-0.548022280	WALKING
143	1	26	-1.235004e-01	-0.3937436500	-1.235004e-01	-0.3937436500	-0.2154264800	-0.2298062000	-0.3488277800	-0.495062400	-0.495728070	-0.639170490	-0.3387536300	-0.52103683	-0.1639942800	-0.3281798200	-0.5051901900	-0.5756998600	-0.6118671800	-0.705910900	WALKING
144	1	26	-1.098758e-01	-0.3761932500	-1.098758e-01	-0.3761932500	-0.2734646900	-0.2463423300	-0.3676077100	-0.484126290	-0.532162910	-0.614876860	-0.3357934400	-0.49680265	-0.2187922100	-0.2813734100	-0.5204971100	-0.5474732200	-0.5878421700	-0.682074230	WALKING
145	1	23	-4.059934e-02	-0.2690052700	-4.059934e-02	-0.2690052700	0.0440541300	-0.0877068230	-0.0290480120	-0.005782944	0.009875329	0.107773590	-0.0895116870	-0.50832867	-0.0148204640	-0.1942147600	0.0071556118	-0.1903447600	0.0079689188	0.152089580	WALKING
146	1	7	-1.942398e-01	-0.2045451300	-1.942398e-01	-0.2045451300	-0.2720886300	0.0035335682	-0.3273291700	-0.246459190	-0.398433070	-0.180436170	-0.1369690600	-0.36887583	0.0333480440	-0.0414413640	-0.2787073800	-0.3540430300	-0.2361264200	-0.167012540	WALKING
147	1	7	-2.222395e-01	-0.2469199400	-2.222395e-01	-0.2469199400	-0.3139862100	-0.1241984800	-0.3043965200	-0.306574870	-0.427690770	-0.248525250	-0.1975483000	-0.39312554	-0.1497274200	-0.0986715890	-0.3088309300	-0.4265155300	-0.3068894500	-0.227576330	WALKING
148	1	7	-1.768740e-01	-0.2912519400	-1.768740e-01	-0.2912519400	-0.2827056500	-0.1478823200	-0.3705326900	-0.335532130	-0.384771440	-0.295297350	-0.2593488700	-0.41973585	-0.1278411500	-0.1797123300	-0.3123585500	-0.4712264300	-0.3463191200	-0.280541770	WALKING
149	1	23	-2.138659e-01	-0.2634462800	-2.138659e-01	-0.2634462800	-0.1878157900	-0.0239975660	-0.1568449600	-0.015357347	-0.164988600	0.103524070	-0.2058184900	-0.41234894	-0.0833648940	0.0408690460	-0.1165441700	-0.1149526000	-0.1343029100	0.282518250	WALKING
150	1	23	-2.211035e-01	-0.3122227600	-2.211035e-01	-0.3122227600	-0.1725838300	-0.0934039500	-0.1393538900	0.012162632	-0.136431000	0.151230070	-0.2168339100	-0.47916837	-0.1336913900	-0.0506896090	-0.0536739890	-0.1161849400	-0.0821022650	0.325087810	WALKING
151	1	11	-2.816819e-01	-0.5071113800	-2.816819e-01	-0.5071113800	-0.4242892800	-0.4184341300	-0.3266734100	-0.495307960	-0.646852650	-0.763181400	-0.4791820100	-0.59964324	-0.4321927700	-0.4046963700	-0.5817897800	-0.5248420100	-0.7594143800	-0.784973910	WALKING
152	1	11	-2.526071e-01	-0.4684097100	-2.526071e-01	-0.4684097100	-0.3849445400	-0.3911735200	-0.4327185600	-0.629332460	-0.632894910	-0.748015550	-0.4265008700	-0.57577771	-0.3878276900	-0.3979417400	-0.6464933200	-0.6812055300	-0.7507039100	-0.761908690	WALKING
153	1	7	-1.644563e-01	-0.2091194400	-1.644563e-01	-0.2091194400	-0.2508866500	-0.0888162730	-0.3956538400	-0.286844980	-0.384327880	-0.217924800	-0.1586219100	-0.36186868	-0.0869629280	-0.0969410370	-0.3055044500	-0.3975602400	-0.3067068700	-0.166295610	WALKING
154	1	24	-2.431481e-01	-0.4561492200	-2.431481e-01	-0.4561492200	-0.3427578100	-0.3731098400	-0.3986754100	-0.516374160	-0.448187520	-0.525580050	-0.4000480000	-0.57472441	-0.4122200100	-0.3300311600	-0.4551923400	-0.6570650500	-0.5148143000	-0.574319300	WALKING
155	1	25	-4.336980e-01	-0.5316029500	-4.336980e-01	-0.5316029500	-0.5839746400	-0.5633217600	-0.4132708500	-0.472230380	-0.697358460	-0.767831720	-0.5147995600	-0.61356964	-0.5782308500	-0.5466553400	-0.5102128700	-0.5365065100	-0.7710114700	-0.779406890	WALKING
156	1	2	-2.202447e-01	-0.3186563600	-2.202447e-01	-0.3186563600	-0.1341373600	0.1014262900	-0.4335160500	-0.473226800	-0.425659380	-0.355580770	-0.1096499100	-0.58075003	0.1552709400	0.0218690920	-0.4578748100	-0.5782692100	-0.3809260800	-0.367396190	WALKING
157	1	2	-2.840738e-01	-0.4346485900	-2.840738e-01	-0.4346485900	-0.2370660600	-0.1386330300	-0.4692989700	-0.518095220	-0.462920240	-0.454170630	-0.3294040500	-0.59108629	-0.1661484600	-0.1093823700	-0.4756828300	-0.6397359000	-0.5050873300	-0.430084900	WALKING
158	1	26	-3.673008e-01	-0.3813262500	-3.673008e-01	-0.3813262500	-0.3847913300	-0.2709925100	-0.3092876400	-0.378005400	-0.547509680	-0.563958790	-0.3887795000	-0.47283011	-0.3180408300	-0.2103740300	-0.4442862000	-0.4392971400	-0.6256173400	-0.518445910	WALKING
159	1	26	-3.283099e-01	-0.4385852000	-3.283099e-01	-0.4385852000	-0.3611700200	-0.2912873300	-0.4365266200	-0.543560850	-0.522925380	-0.630609140	-0.4063932300	-0.54428395	-0.3145795700	-0.2653512800	-0.5633352900	-0.6084741100	-0.6725701300	-0.600562210	WALKING
160	1	2	-3.643654e-01	-0.4284407300	-3.643654e-01	-0.4284407300	-0.3220509700	-0.0626229660	-0.5040594700	-0.566122680	-0.541662870	-0.460169450	-0.3501818800	-0.56646468	-0.1396457600	0.0209507550	-0.5202591400	-0.6831328400	-0.4857184900	-0.464882330	WALKING
161	1	10	-8.637693e-02	-0.1616678000	-8.637693e-02	-0.1616678000	-0.1117903800	0.0538874150	-0.1987082700	-0.468471110	-0.390795370	-0.441422110	-0.0947801300	-0.33179363	-0.0508820370	0.1743251100	-0.4369762900	-0.5884223000	-0.4814315200	-0.430391140	WALKING
162	1	26	-3.628982e-01	-0.4980348400	-3.628982e-01	-0.4980348400	-0.4188500600	-0.3808689800	-0.4704015700	-0.574428380	-0.553085370	-0.634403160	-0.4426214100	-0.60987131	-0.4116544800	-0.3471497100	-0.5985946400	-0.6307937300	-0.6509448800	-0.638440550	WALKING
163	1	11	-2.823230e-01	-0.4878753600	-2.823230e-01	-0.4878753600	-0.4043853500	-0.4068789000	-0.4538491400	-0.578273890	-0.619549050	-0.757349070	-0.4881817700	-0.56667217	-0.3764614600	-0.4518139000	-0.6090839700	-0.6292824700	-0.7637704700	-0.765695550	WALKING
164	1	11	-2.891943e-01	-0.5232466900	-2.891943e-01	-0.5232466900	-0.4300321600	-0.4624117500	-0.4562842000	-0.619399440	-0.638819690	-0.786217740	-0.4971323900	-0.61214567	-0.4408586300	-0.4945010200	-0.6536235400	-0.6610039600	-0.7801730800	-0.809721500	WALKING
165	1	11	-3.240284e-01	-0.4938102200	-3.240284e-01	-0.4938102200	-0.4505750200	-0.4701724500	-0.4920547300	-0.591440030	-0.661829390	-0.769086370	-0.4601137100	-0.59204989	-0.4330709500	-0.5249994200	-0.6473967100	-0.6237085400	-0.7535325600	-0.807957370	WALKING
166	1	11	-3.722629e-01	-0.4901204900	-3.722629e-01	-0.4901204900	-0.4611196700	-0.4604182000	-0.4964024800	-0.566806500	-0.670691110	-0.783702710	-0.4546295800	-0.59006191	-0.4436278200	-0.4854988300	-0.6400070100	-0.5926867200	-0.7806650300	-0.802935960	WALKING
167	1	3	-2.163190e-01	-0.4069380500	-2.163190e-01	-0.4069380500	-0.2868391500	-0.2147304800	-0.4773415000	-0.606626040	-0.608454070	-0.633377360	-0.3321887900	-0.54561322	-0.2625603600	-0.1611054200	-0.5943709900	-0.6856589800	-0.6240632500	-0.672052020	WALKING
168	1	14	-1.293768e-01	-0.4014627400	-1.293768e-01	-0.4014627400	-0.3762799300	-0.4351376400	-0.1366411100	-0.212763340	-0.514484120	-0.617750940	-0.3754491000	-0.50915377	-0.4863285600	-0.3782602100	-0.3134944500	-0.2796623600	-0.6195305600	-0.642234150	WALKING
169	1	8	-1.889630e-02	-0.2091211100	-1.889630e-02	-0.2091211100	-0.1399143500	-0.1927240000	-0.0150159000	-0.188743590	-0.343652210	-0.548164130	-0.1642126900	-0.35838168	-0.1277128900	-0.2899660900	-0.3110709300	-0.2463043800	-0.4965209100	-0.662576370	WALKING
170	1	14	-1.475863e-01	-0.4109010800	-1.475863e-01	-0.4109010800	-0.3675564400	-0.4705448400	-0.1860866300	-0.229486150	-0.516414920	-0.617429340	-0.3997891900	-0.50829543	-0.4854782700	-0.4492572900	-0.3238086100	-0.2976248700	-0.5872585200	-0.690211150	WALKING
171	1	14	-1.755877e-01	-0.4270467700	-1.755877e-01	-0.4270467700	-0.4175154500	-0.4871720500	-0.2128225900	-0.188334870	-0.513267610	-0.632382640	-0.4275044400	-0.51535111	-0.4937448300	-0.4816469300	-0.2840556500	-0.2623572000	-0.6160319300	-0.681357870	WALKING
